id,event_type,event_cause,latitude,longitude,endlatitude,endlongitude,requires_road_closure,priority,corridor,corridor_weight,veh_type,police_station,zone,address,start_ist,hour,dow,is_weekend,month,dist_to_cbd_km,has_endpoint,duration_min,status,impact_score,severity,duration_band,expected_minutes,p_road_closure,p_high_priority
FKID002188,unplanned,vehicle_breakdown,12.9762198,77.5645931,0.0,0.0,0,High,Magadi Road,0.0299767527223785,bmtc_bus,Magadi Road,Unknown,"Magadi Road, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",2024-02-29 02:56:55.021000+05:30,2.0,3.0,0,2.0,4.32,0,,closed,43.1,Moderate,<1h,72,0.0,1.0
FKID002189,unplanned,vehicle_breakdown,13.0437161,77.6019219,0.0,0.0,0,High,ORR North 1,0.0336473755047106,lcv,Hebbala,Unknown,"MBT Road, Yogesh Nagar, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-19 08:31:00.186000+05:30,8.0,1.0,0,3.0,7.55,0,,closed,45.4,Moderate,<1h,100,0.0,1.0
FKID002190,unplanned,others,12.9999193,77.583985,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,unknown,Sadashivanagar,Unknown,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-19 11:07:53.868000+05:30,11.0,1.0,0,3.0,3.47,0,122.96864301666666,closed,56.6,High,1-6h,336,0.0,1.0
FKID002191,unplanned,vehicle_breakdown,12.9594917,77.6529369,0.0,0.0,0,High,Old Airport Road,0.0092989110485745,lcv,Jeevanbheemanagar,Unknown,"Old Airport Road, Prestige Casablanca, Rustam Bagh, Bengaluru, Karnataka. Pin-560017 (India)",2024-03-19 11:26:07.476000+05:30,11.0,1.0,0,3.0,5.56,0,113.27622685,closed,45.6,Moderate,1-6h,156,0.0,1.0
FKID002192,planned,construction,13.0443032,77.5819616,0.0,0.0,0,High,ORR North 2,0.0287532117949345,unknown,Kodigehalli,Unknown,"2nd Main Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",2024-03-19 11:04:47.292000+05:30,11.0,1.0,0,3.0,7.99,0,1440.9784666666667,closed,47.7,Moderate,<1h,161,0.0,1.0
FKID002193,unplanned,vehicle_breakdown,12.9519749,77.5158928,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Jnanabharathi,Unknown,"Gnana Bharathi Road, Faculty Quarters, Teachers Colony, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",2024-03-19 11:27:50.454000+05:30,11.0,1.0,0,3.0,9.96,0,,closed,38.0,Moderate,1-6h,117,0.0,0.001
FKID002194,unplanned,vehicle_breakdown,13.0576081,77.5464455,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Jalahalli,Unknown,"Hesarghatta Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",2024-02-29 05:29:10.658000+05:30,5.0,3.0,0,2.0,11.05,0,,closed,36.8,Moderate,<1h,95,0.0,0.0
FKID002195,unplanned,vehicle_breakdown,13.0188053,77.553156,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,bmtc_bus,Yeshwanthpura,Unknown,"Mumbai Bengaluru Highway, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-02-29 05:06:34.931000+05:30,5.0,3.0,0,2.0,7.33,0,66.48960311666666,closed,48.4,Moderate,1-6h,113,0.0,0.999
FKID002196,unplanned,water_logging,13.0186835,77.5575717,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,unknown,Yeshwanthpura,Unknown,"CV Raman Road, Yeshwanthapura Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-02-29 06:04:51.218000+05:30,6.0,3.0,0,2.0,6.96,0,,active,62.6,High,>24h,1299,0.0,1.0
FKID002197,unplanned,vehicle_breakdown,12.9667558,77.5875476,0.0,0.0,0,High,Mysore Road,0.0909090909090909,others,Halasuru Gate,Unknown,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",2024-02-29 06:15:28.652000+05:30,6.0,3.0,0,2.0,2.1,0,79.15418580000001,closed,52.2,High,1-6h,120,0.0,1.0
FKID002198,unplanned,vehicle_breakdown,13.0209048,77.5286592,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,private_car,Rajajinagar,Unknown,"100 Feet Road, Kanteerava Studio Circle, Bengaluru, Karnataka. Pin-560096 (India)",2024-02-29 07:14:23.883000+05:30,7.0,3.0,0,2.0,9.62,0,,closed,30.8,Moderate,<1h,34,0.0,0.001
FKID002199,unplanned,road_conditions,13.0023819,77.6160362,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Pulikeshinagar(F.Town),Unknown,"Clark Road, Richards Town, Bengaluru, Karnataka. Pin-560005 (India)",2024-02-29 07:50:46.957000+05:30,7.0,3.0,0,2.0,3.2,0,,active,48.6,Moderate,6-24h,719,0.0,0.001
FKID002200,unplanned,accident,13.1067566,77.6006731,0.0,0.0,0,High,Bellary Road 2,0.0463722011501284,unknown,Yelahanka,Unknown,"Bellary Road, Kendriya Vihar Apartment, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2024-02-29 07:36:37.661000+05:30,7.0,3.0,0,2.0,14.56,0,22.64447073333333,closed,43.7,Moderate,<1h,60,0.0,1.0
FKID002201,unplanned,vehicle_breakdown,12.9235986,77.5803287,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,private_bus,Jayanagara,Unknown,"4th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",2024-02-29 07:33:06.565000+05:30,7.0,3.0,0,2.0,6.38,0,95.58107615,closed,39.6,Moderate,1-6h,154,0.0,0.0
FKID002202,unplanned,others,13.0209014,77.5287807,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Rajajinagar,Unknown,"100 Feet Road, Kanteerava Studio Circle, Bengaluru, Karnataka. Pin-560096 (India)",2024-02-29 07:49:56.118000+05:30,7.0,3.0,0,2.0,9.61,0,3.5981080333333333,closed,41.5,Moderate,<1h,213,0.0,0.001
FKID002203,unplanned,vehicle_breakdown,12.9893938,77.506206,0.0,0.0,0,High,Magadi Road,0.0299767527223785,bmtc_bus,Kamakshipalya,Unknown,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2024-03-19 09:20:43.178000+05:30,9.0,1.0,0,3.0,10.76,0,,closed,45.8,Moderate,1-6h,113,0.0,1.0
FKID002204,unplanned,congestion,13.0413212,77.6224065,0.0,0.0,0,High,Hennur Main Road,0.0117459929034626,unknown,Hennuru,Unknown,"MBT Road, Munivenkatappa Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",2024-03-19 09:58:57.638000+05:30,9.0,1.0,0,3.0,7.53,0,,closed,47.6,Moderate,1-6h,210,0.0,1.0
FKID002205,unplanned,vehicle_breakdown,12.9169898,77.5968145,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,private_car,Jayanagara,Unknown,"East End A Main Road, Dr BR Ambedkar Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",2024-03-19 12:16:28.085000+05:30,12.0,1.0,0,3.0,6.6,0,35.7911427,closed,39.0,Moderate,<1h,38,0.0,1.0
FKID002206,unplanned,vehicle_breakdown,12.9129912,77.5667494,0.0,0.0,0,High,ORR West 1,0.0205554875810595,heavy_vehicle,K.S. Layout,Unknown,"Dr Rajkumar Puniya Bhoomi Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",2024-03-19 10:36:37.142000+05:30,10.0,1.0,0,3.0,8.1,0,,closed,44.1,Moderate,<1h,99,0.0,1.0
FKID002207,unplanned,vehicle_breakdown,13.021709,77.5519174,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,lcv,Yeshwanthpura,Unknown,"Mumbai Bengaluru Highway, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-03-19 11:35:44.210000+05:30,11.0,1.0,0,3.0,7.64,0,84.46969001666666,closed,48.5,Moderate,1-6h,115,0.0,0.999
FKID002208,unplanned,vehicle_breakdown,13.0491879,77.4962055,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,ksrtc_bus,Chikkabanavara,Unknown,"Mumbai Bengaluru Highway, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",2024-03-19 11:03:33.288000+05:30,11.0,1.0,0,3.0,14.29,0,,closed,31.4,Moderate,<1h,38,0.0,0.0
FKID002209,unplanned,vehicle_breakdown,12.9255742,77.6174592,0.0,0.0,0,High,Hosur Road,0.0364615196378318,ksrtc_bus,Madiwala,Unknown,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",2024-02-29 10:41:39.990000+05:30,10.0,3.0,0,2.0,5.77,0,14.2335291,closed,40.8,Moderate,<1h,43,0.0,1.0
FKID002210,unplanned,vehicle_breakdown,12.9844596,77.6412874,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,others,Jeevanbheemanagar,Unknown,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",2024-02-29 10:23:58.067000+05:30,10.0,3.0,0,2.0,4.1,0,33.5543789,closed,45.5,Moderate,<1h,105,0.0,1.0
FKID002211,unplanned,vehicle_breakdown,12.8972718,77.5999018,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,private_bus,J.P. Nagar,Unknown,"Bannerghatta Main Road, IIM Professors Quarters, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",2024-02-29 07:15:51.095000+05:30,7.0,3.0,0,2.0,8.76,0,,closed,46.1,Moderate,1-6h,129,0.0,1.0
FKID002212,planned,procession,12.9019622,77.6011975,0.0,0.0,0,High,Bannerghata Road,0.02557200538358,unknown,Mico Layout,Unknown,"Bannerghatta Main Road, Bilekahalli Junction, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",2024-02-29 10:31:08.628000+05:30,10.0,3.0,0,2.0,8.23,0,0.6228666666666667,closed,42.4,Moderate,<1h,68,0.0,1.0
FKID002213,unplanned,vehicle_breakdown,12.95566159,77.72065301,0.0,0.0,0,High,Varthur Road,0.0094212651413189,bmtc_bus,Whitefield,Unknown,"HAL Airport Road, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",2024-02-29 10:59:36.525000+05:30,10.0,3.0,0,2.0,12.79,0,30.59855698333333,closed,38.0,Moderate,<1h,42,0.0,1.0
FKID002214,unplanned,congestion,13.0445101,77.5828738,0.0,0.0,0,High,ORR North 2,0.0287532117949345,unknown,Kodigehalli,Unknown,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",2024-02-29 09:47:36.959000+05:30,9.0,3.0,0,2.0,7.98,0,,closed,50.1,High,1-6h,245,0.0,1.0
FKID002215,unplanned,congestion,13.04144,77.6222532,0.0,0.0,0,High,Hennur Main Road,0.0117459929034626,unknown,Hennuru,Unknown,"2nd Main Road, SLV Spring Field Apartment, MSR North City, Nagavara, Bengaluru, Karnataka. Pin-560077 (India)",2024-02-29 10:13:39.706000+05:30,10.0,3.0,0,2.0,7.54,0,,closed,47.4,Moderate,1-6h,204,0.0,1.0
FKID002216,unplanned,vehicle_breakdown,12.9736801,77.6109701,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,lcv,Ashok Nagar,Unknown,"Field Marshal KM Cariappa Road, Bangalore Central, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",2024-03-19 11:40:17.674000+05:30,11.0,1.0,0,3.0,0.74,0,,closed,46.3,Moderate,1-6h,120,0.0,1.0
FKID002217,unplanned,vehicle_breakdown,12.9669106,77.5680574,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Chamarajpet,Unknown,"Dr TCM Royan Road, Siddhartha Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",2024-03-19 11:54:23.773000+05:30,11.0,1.0,0,3.0,4.07,0,,closed,38.2,Moderate,1-6h,122,0.0,0.0
FKID002218,unplanned,vehicle_breakdown,13.0020899,77.5839781,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,bmtc_bus,Sadashivanagar,Unknown,"Sankey Road, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-19 11:41:12.765000+05:30,11.0,1.0,0,3.0,3.66,0,,closed,50.6,High,1-6h,121,0.0,1.0
FKID002219,unplanned,vehicle_breakdown,12.8862945,77.6409252,0.0,0.0,0,High,Hosur Road,0.0364615196378318,private_bus,Hulimavu,Unknown,"1st Cross Road, Polisappa Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-19 11:32:52.473000+05:30,11.0,1.0,0,3.0,10.72,0,,closed,43.5,Moderate,<1h,68,0.0,1.0
FKID002220,unplanned,vehicle_breakdown,12.9225247,77.6194594,0.0,0.0,0,High,Hosur Road,0.0364615196378318,bmtc_bus,Madiwala,Unknown,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2024-02-29 11:05:54.578000+05:30,11.0,3.0,0,2.0,6.15,0,59.47093031666667,closed,48.6,Moderate,1-6h,164,0.0,1.0
FKID002221,unplanned,vehicle_breakdown,12.92108,77.5734531,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Banashankari,Unknown,"27th Cross Road, Brigade Software Park, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",2024-02-29 11:55:19.712000+05:30,11.0,3.0,0,2.0,6.96,0,28.42271823333333,closed,39.1,Moderate,1-6h,142,0.0,0.0
FKID002222,unplanned,vehicle_breakdown,13.0141472,77.5704446,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Sadashivanagar,Unknown,"CV Raman Road, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",2024-02-29 13:01:41.472000+05:30,13.0,3.0,0,2.0,5.63,0,46.03317931666666,closed,35.4,Moderate,<1h,75,0.0,0.0
FKID002223,unplanned,vehicle_breakdown,13.0288605,77.54001,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,heavy_vehicle,Yeshwanthpura,Unknown,"AH 47, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-03-19 16:11:29.927000+05:30,16.0,1.0,0,3.0,9.14,0,105.1540334,closed,49.5,Moderate,1-6h,137,0.0,1.0
FKID002224,planned,construction,12.91427815,77.61741195,12.91537645,77.61654799,1,Low,Non-corridor,0.3846812675884008,unknown,Mico Layout,Unknown,"ಟ್ಯಾಂಕ್ ಬಂಡ್ ರಸ್ತೆ, ವಿಶ್ವಮಾನವ ಕುವೆಂಪು ವಾರ್ಡ್, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560068, India",2024-02-24 05:27:56.728000+05:30,5.0,5.0,1,2.0,6.99,1,,closed,78.8,Critical,1-6h,753,0.999,0.0
FKID002225,planned,construction,12.9567539,77.7013119,12.9570362,77.7007847,1,High,Varthur Road,0.0094212651413189,unknown,HAL Old Airport,Unknown,"HAL Airport Road, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2024-03-19 17:08:52.247000+05:30,17.0,1.0,0,3.0,10.7,1,322.89588333333336,closed,77.9,Critical,1-6h,232,0.999,1.0
FKID002226,unplanned,vehicle_breakdown,12.9575137,77.5522652,0.0,0.0,0,High,Mysore Road,0.0909090909090909,heavy_vehicle,Chamarajpet,Unknown,"Mysore Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",2024-03-20 00:53:09.958000+05:30,0.0,2.0,0,3.0,6.02,0,97.20824538333332,closed,54.0,High,1-6h,163,0.0,0.999
FKID002227,unplanned,vehicle_breakdown,13.147734,77.6187076,0.0,0.0,0,High,Bellary Road 2,0.0463722011501284,others,Chikkajala,Unknown,"Bengaluru Bellary Road, Farah Seven, Sri Rajarajeshwari Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",2024-02-29 13:52:56.451000+05:30,13.0,3.0,0,2.0,19.17,0,35.270044866666666,closed,45.9,Moderate,<1h,88,0.0,1.0
FKID002228,unplanned,vehicle_breakdown,12.9877075,77.5502777,0.0,0.0,0,High,West of Chord Road,0.021289612137526,ksrtc_bus,Rajajinagar,Unknown,"Vatal Nagaraj Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-29 13:03:53.322000+05:30,13.0,3.0,0,2.0,6.02,0,,closed,40.4,Moderate,<1h,52,0.0,1.0
FKID002229,unplanned,vehicle_breakdown,12.929445,77.5628717,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Banashankari,Unknown,"13th Cross Road, Vaishali Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2024-02-29 12:12:03.785000+05:30,12.0,3.0,0,2.0,6.86,0,,closed,37.8,Moderate,1-6h,114,0.0,0.0
FKID002230,unplanned,vehicle_breakdown,12.9541423,77.5436141,0.0,0.0,0,High,Mysore Road,0.0909090909090909,ksrtc_bus,Byatarayanapura,Unknown,"Mysore Road, Bengaluru Body Builders Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",2024-02-29 14:45:54.118000+05:30,14.0,3.0,0,2.0,7.03,0,24.78094095,closed,46.9,Moderate,<1h,48,0.0,1.0
FKID002231,unplanned,vehicle_breakdown,12.9707357,77.6198667,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,bmtc_bus,Halasur,Unknown,"Trinity Church Road, Ramaiah Circle, Halasuru, Bengaluru, Karnataka. Pin-560007 (India)",2024-02-29 12:24:08.031000+05:30,12.0,3.0,0,2.0,1.76,0,,closed,43.0,Moderate,<1h,67,0.0,1.0
FKID002232,unplanned,vehicle_breakdown,12.9480623,77.5985345,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,bmtc_bus,Wilson Garden,Unknown,"12th Cross Road, Narayanpura, Wilson Garden, Bengaluru, Karnataka. Pin-560030 (India)",2024-02-29 13:40:07.760000+05:30,13.0,3.0,0,2.0,3.16,0,103.95695343333334,closed,39.7,Moderate,1-6h,156,0.0,0.001
FKID002233,unplanned,others,12.9520172,77.544036,0.0,0.0,0,High,Mysore Road,0.0909090909090909,unknown,Byatarayanapura,Unknown,"58 Bus Stand Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",2024-02-29 15:19:21.711000+05:30,15.0,3.0,0,2.0,7.07,0,7852.317056133334,closed,57.6,High,<1h,305,0.0,1.0
FKID002234,unplanned,vehicle_breakdown,12.9216369,77.6214779,0.0,0.0,0,High,Hosur Road,0.0364615196378318,bmtc_bus,Madiwala,Unknown,"Madiwala Market Street, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2024-02-29 13:28:29.871000+05:30,13.0,3.0,0,2.0,6.31,0,,closed,47.9,Moderate,1-6h,145,0.0,1.0
FKID002235,unplanned,vehicle_breakdown,13.01898142,77.65531138,0.0,0.0,0,High,ORR North 1,0.0336473755047106,heavy_vehicle,Banaswadi,Unknown,"MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",2024-03-20 01:12:05.882000+05:30,1.0,2.0,0,3.0,7.3,0,76.73107366666666,closed,47.7,Moderate,1-6h,147,0.0,1.0
FKID002236,unplanned,vehicle_breakdown,13.0360276,77.5892476,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,private_bus,Kodigehalli,Unknown,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-20 00:55:44.802000+05:30,0.0,2.0,0,3.0,6.89,0,25.9639683,closed,45.9,Moderate,<1h,54,0.0,1.0
FKID002237,unplanned,vehicle_breakdown,13.0438244,77.55628,0.0,0.0,0,High,ORR North 2,0.0287532117949345,lcv,Jalahalli,Unknown,"Kuvempu Underpass, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",2024-03-20 01:34:18.568000+05:30,1.0,2.0,0,3.0,9.18,0,,closed,45.5,Moderate,1-6h,110,0.0,1.0
FKID002238,unplanned,vehicle_breakdown,13.0289783,77.540115,0.0,0.0,0,High,Tumkur Road,0.0560381744769362,heavy_vehicle,Yeshwanthpura,Unknown,"Outer Ring Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-02-29 16:06:49.731000+05:30,16.0,3.0,0,2.0,9.14,0,47.135134183333335,closed,47.1,Moderate,<1h,91,0.0,1.0
FKID002239,unplanned,others,13.1198,77.576805,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Yelahanka,Unknown,"Doddaballapur Main Road, NCC Urban Mayfair, Anantapura, Bengaluru, Karnataka. Pin-560064 (India)",2024-03-01 02:03:23.863000+05:30,2.0,4.0,0,3.0,16.28,0,2024.4999115666665,closed,53.0,High,>24h,1526,0.0,0.0
FKID002240,unplanned,vehicle_breakdown,13.2572966,77.7126622,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Devanahalli Airport,Unknown,"Devanahalli Bypass, Sri Kanakadasa Circle, Devanahalli, Karnataka. Pin-562110 (India)",2024-03-01 01:06:21.229000+05:30,1.0,4.0,0,3.0,33.41,0,41.44027543333333,resolved,32.6,Moderate,<1h,46,0.0,0.0
FKID002241,unplanned,accident,13.0251258,77.5852107,0.0,0.0,0,High,Bellary Road 1,0.0746359965740854,unknown,Kodigehalli,Unknown,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2024-03-01 01:38:23.924000+05:30,1.0,4.0,0,3.0,5.86,0,52.424526316666665,closed,47.6,Moderate,<1h,72,0.0,1.0
FKID002242,unplanned,accident,13.003189,77.680613,0.0,0.0,0,High,ORR East 2,0.0228802153432032,unknown,K.R. Pura,Unknown,"Old Madras Road, ITI Data Center, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",2024-03-01 00:26:27.972000+05:30,0.0,4.0,0,3.0,8.79,0,,closed,41.5,Moderate,<1h,62,0.0,1.0
FKID002243,unplanned,vehicle_breakdown,12.9316347,77.6889171,0.0,0.0,0,High,ORR East 1,0.0298543986296341,truck,HAL Old Airport,Unknown,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-19 23:45:26.201000+05:30,23.0,1.0,0,3.0,10.39,0,,closed,45.7,Moderate,1-6h,112,0.0,1.0
FKID002244,unplanned,vehicle_breakdown,12.9255403,77.6175176,0.0,0.0,0,High,Hosur Road,0.0364615196378318,others,Madiwala,Unknown,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-20 01:30:06.346000+05:30,1.0,2.0,0,3.0,5.77,0,21.590795766666663,closed,40.5,Moderate,<1h,41,0.0,1.0
FKID002245,planned,construction,12.9695804,77.7005848,0.0,0.0,0,High,ORR East 2,0.0228802153432032,unknown,HAL Old Airport,Unknown,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2024-03-20 01:53:29.595000+05:30,1.0,2.0,0,3.0,10.44,0,822.2734166666667,closed,55.7,High,6-24h,702,0.0,1.0
FKID002246,unplanned,others,12.9803302,77.5719733,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,unknown,Sheshadripuram,Unknown,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-20 02:40:19.680000+05:30,2.0,2.0,0,3.0,3.56,0,,active,48.7,Moderate,<1h,735,0.0,0.0
FKID002247,unplanned,vehicle_breakdown,12.9812197,77.5704953,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Sheshadripuram,Unknown,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",2024-03-20 00:25:11.913000+05:30,0.0,2.0,0,3.0,3.73,0,,closed,35.4,Moderate,<1h,75,0.0,0.0
FKID002248,unplanned,vehicle_breakdown,12.981241,77.5705792,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,heavy_vehicle,Sheshadripuram,Unknown,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",2024-03-20 00:20:38.514000+05:30,0.0,2.0,0,3.0,3.72,0,,closed,35.3,Moderate,<1h,74,0.0,0.0
FKID002249,unplanned,vehicle_breakdown,12.9826166,77.569553,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,ksrtc_bus,Sheshadripuram,Unknown,"Old Mysore Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",2024-03-20 02:20:26.978000+05:30,2.0,2.0,0,3.0,3.86,0,149.32047236666668,closed,37.9,Moderate,1-6h,116,0.0,0.0
FKID002250,unplanned,vehicle_breakdown,12.9047523,77.5857161,0.0,0.0,0,High,ORR West 1,0.0205554875810595,private_bus,J.P. Nagar,Unknown,"24th Main Road, Shamanna Garden, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",2024-03-01 01:44:38.693000+05:30,1.0,4.0,0,3.0,8.17,0,21.186916433333334,closed,39.5,Moderate,<1h,45,0.0,1.0
FKID002251,unplanned,vehicle_breakdown,12.9765795,77.611037,0.0,0.0,0,High,Old Madras Road,0.0321791263917778,bmtc_bus,Shivajinagar,Unknown,"Cubbon Road, Mayo Hall Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",2024-03-01 02:15:21.394000+05:30,2.0,4.0,0,3.0,0.71,0,64.23054711666667,closed,47.3,Moderate,1-6h,143,0.0,1.0
FKID002252,unplanned,vehicle_breakdown,12.9823051,77.5644614,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,ksrtc_bus,Sheshadripuram,Unknown,"Old Mysore Road, Okalipuram Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",2024-03-01 00:40:57.557000+05:30,0.0,4.0,0,3.0,4.4,0,,closed,36.4,Moderate,<1h,90,0.0,0.0
FKID002253,unplanned,vehicle_breakdown,12.9822785,77.5644264,0.0,0.0,0,Low,Non-corridor,0.3846812675884008,ksrtc_bus,Magadi Road,Unknown,"Old Mysore Road, Okalipuram Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",2024-03-01 00:37:50.011000+05:30,0.0,4.0,0,3.0,4.4,0,,closed,36.1,Moderate,<1h,85,0.0,0.0
FKID002254,planned,procession,13.0162183,77.7092396,13.0161803,77.7092749,1,Low,Non-corridor,0.3846812675884008,unknown,K.R. Pura,Unknown,"Basavanapura Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",2024-03-20 03:27:13.190000+05:30,3.0,2.0,0,3.0,12.2,1,6.63138725,closed,65.2,High,<1h,73,1.0,0.0
